7/1/1980,M,91968,France,1,nm,MED,DIS,19679
23/6/1987,M,93477,France,2,m,LAU,D,59613
27/9/1984,F,95352,Italy,2,d,SUP,DIS,68568
17/11/1978,M,93141,Hungary,4,m,MED,L,48081
19/4/1984,M,99806,Germany,5,d,LAU,DS,52120
3/9/1985,M,92097,Ireland,0,d,LAU,DIS,66981
10/4/1976,M,90008,Ireland,7,nm,MED,L,54715
27/3/1986,F,98487,Denmark,0,d,LAU,L,56078
12/8/1974,M,90547,Germany,5,d,LAU,DS,24086
10/10/1981,M,99859,Poland,2,d,SUP,L,12286
22/8/1973,F,90246,Ireland,0,m,LAU,D,22465
6/4/1982,M,93940,France,1,m,SUP,DIS,55691
27/9/1976,F,99397,Ireland,2,m,MED,DIS,24484
4/5/1972,F,93945,Denmark,3,nm,LAU,D,65382
26/2/1976,M,95069,Greece,3,nm,MED,DS,21800
22/7/1985,F,99873,Austria,8,nm,SUP,DS,37583
26/3/1977,M,99187,Italy,0,d,MED,DS,69044
22/4/1973,F,91216,Ireland,4,m,LAU,DIS,28585
9/1/1971,F,97000,Denmark,5,d,MED,DS,64043
10/8/1978,F,98334,Spain,8,nm,SUP,DS,64644
24/9/1986,M,93880,Germany,3,nm,MED,DS,70269
27/1/1972,F,90471,Germany,3,m,MED,D,78876
3/7/1979,F,94754,Greece,4,nm,MED,DS,24848
16/6/1977,F,99321,Italy,6,nm,MED,DS,24585
24/3/1977,F,97856,Austria,1,nm,MED,DS,63305
20/10/1986,M,93003,Hungary,4,d,SUP,D,70506
23/7/1986,F,97485,Finland,1,d,MED,D,20256
9/3/1976,M,95756,Spain,2,m,SUP,DS,50969
10/10/1971,F,94915,GreatBritain,7,d,MED,L,34587
4/3/1985,F,92036,GreatBritain,0,nm,SUP,DIS,74749
10/9/1983,F,93135,Germany,5,nm,SUP,D,10210
10/5/1989,F,97780,Austria,3,nm,SUP,D,56635
24/1/1983,F,96490,Poland,4,d,MED,D,19304
27/10/1975,F,98317,Austria,7,nm,LAU,DIS,14022
14/2/1972,F,96946,GreatBritain,5,d,LAU,DIS,10046
5/7/1974,M,98058,Ireland,1,nm,SUP,DIS,74742
4/3/1982,M,92589,Austria,1,m,LAU,DS,44366
19/11/1985,F,96832,Austria,4,d,MED,L,27109
17/8/1971,M,93200,Denmark,0,m,SUP,DIS,23257
12/2/1970,M,96558,GreatBritain,5,nm,SUP,L,77947
2/11/1975,F,91368,Spain,4,m,MED,DIS,55861
12/5/1972,F,98186,Poland,7,m,LAU,D,40796
2/5/1981,M,93583,Portugal,1,m,LAU,L,48052
15/6/1981,M,96174,Hungary,2,d,SUP,DS,55607
9/8/1970,M,94156,Portugal,7,m,LAU,L,13760
11/6/1978,F,97768,Germany,7,m,LAU,DIS,10895
26/7/1977,M,99473,Austria,3,nm,LAU,L,76141
12/6/1970,M,99273,Ireland,1,nm,LAU,L,42311
11/6/1976,F,92025,Italy,0,d,MED,D,72053
5/5/1983,M,96257,Hungary,5,d,SUP,DIS,22335
20/8/1973,M,92689,Germany,4,d,LAU,D,64533
4/11/1975,M,99963,Poland,8,m,MED,L,58546
6/2/1979,F,97749,Finland,2,m,MED,L,49412
3/6/1973,F,96478,Germany,4,nm,LAU,DIS,23741
15/4/1986,M,99945,Finland,8,m,MED,L,70159
10/6/1978,M,97512,GreatBritain,8,d,LAU,L,75854
19/8/1981,F,93200,France,8,nm,LAU,D,13996
4/7/1982,M,93945,Finland,2,d,LAU,DIS,36813
10/9/1970,F,90458,Denmark,3,d,MED,DIS,42630
5/8/1984,M,92913,Denmark,6,d,LAU,L,14449
1/8/1974,F,96804,Austria,3,m,SUP,D,26079
23/10/1978,F,91740,Finland,2,m,LAU,D,74658
6/3/1985,M,93657,Austria,4,m,MED,DS,42572
16/4/1978,F,93116,Greece,4,d,SUP,L,50944
11/6/1988,F,98794,Ireland,0,m,SUP,L,63811
1/10/1973,M,94584,Spain,6,d,MED,DS,46223
16/9/1988,F,95070,Finland,7,nm,SUP,DS,61605
8/4/1974,F,95873,Hungary,7,d,SUP,DIS,57569
10/5/1980,F,93433,GreatBritain,1,nm,SUP,DS,50622
19/3/1983,M,92134,Italy,6,nm,LAU,D,45976
11/7/1988,F,92826,Greece,1,m,LAU,DIS,45299
6/2/1970,F,92544,Ireland,1,nm,MED,L,42081
17/9/1982,F,97354,Greece,7,m,SUP,D,27522
19/9/1976,M,97653,France,5,nm,SUP,D,69085
25/4/1977,F,95192,Greece,5,d,SUP,D,52192
25/7/1971,F,96524,Greece,1,m,LAU,DS,19419
1/11/1985,M,91512,France,2,d,LAU,DIS,49881
16/5/1976,F,95215,Poland,2,d,MED,DS,42477
23/5/1974,F,90861,Denmark,2,d,MED,D,30330
24/5/1987,F,91226,Portugal,6,nm,MED,DS,72079
7/9/1971,M,91058,France,3,m,MED,L,16149
27/9/1976,M,96610,Hungary,0,m,LAU,DIS,31376
5/7/1979,F,98481,GreatBritain,8,nm,SUP,DIS,67684
3/9/1976,M,93726,Poland,7,m,MED,DIS,66201
25/9/1970,M,92688,Finland,2,nm,LAU,L,25420
19/4/1982,F,98024,France,3,m,LAU,DIS,69184
19/7/1973,F,90153,Finland,3,m,SUP,DIS,64275
25/6/1974,M,98342,Austria,8,m,LAU,L,24372
13/1/1977,F,92696,Denmark,0,nm,LAU,DS,51746
21/3/1986,F,96403,Portugal,6,m,MED,DIS,35908
27/11/1970,F,95245,Portugal,5,nm,SUP,DS,71899
3/5/1989,M,98459,Portugal,3,nm,LAU,DIS,74312
3/9/1989,F,91086,Poland,7,m,MED,D,15680
19/6/1989,F,96242,Ireland,8,d,LAU,DS,66738
11/7/1986,F,95993,Denmark,3,nm,MED,DIS,21903
20/4/1976,F,94957,Portugal,0,d,LAU,DIS,54747
24/4/1974,M,97651,Spain,7,nm,SUP,DIS,27657
15/6/1984,F,99213,Spain,1,m,LAU,DS,57819
26/10/1970,M,94843,Finland,1,m,MED,DIS,12654
3/10/1977,M,95510,Portugal,3,m,SUP,DIS,46023
21/10/1980,F,94930,Hungary,0,m,LAU,L,13517
14/6/1986,F,91780,Hungary,3,nm,LAU,DIS,20813
7/11/1972,F,95493,Greece,3,d,MED,L,26075
26/3/1984,M,90939,Finland,3,m,SUP,L,33350
19/10/1983,M,90356,Spain,4,m,SUP,DIS,69725
21/6/1970,M,99473,Italy,7,d,LAU,L,51396
18/8/1974,F,94962,Poland,2,d,LAU,D,56870
16/2/1978,F,92605,Portugal,2,nm,MED,DIS,34875
12/2/1973,M,95834,Finland,2,m,SUP,D,34661
5/4/1988,F,91120,Germany,7,nm,MED,DIS,19514
11/11/1975,F,92873,Austria,0,d,MED,D,48948
2/1/1970,F,98595,GreatBritain,1,nm,LAU,DS,65258
14/6/1987,F,97222,Austria,6,d,MED,DIS,32742
23/7/1983,F,91730,Greece,8,nm,MED,L,70910
2/9/1977,F,96387,GreatBritain,3,nm,LAU,L,40962
10/1/1979,F,96156,Finland,7,nm,MED,L,27890
10/10/1980,F,99001,Germany,0,nm,SUP,D,60079
16/10/1976,M,99210,Germany,4,d,LAU,DIS,10204
9/3/1988,M,94985,Germany,5,d,LAU,DS,46822
2/6/1985,M,93450,Hungary,7,d,LAU,L,25454
11/5/1987,F,90547,Austria,4,m,LAU,DIS,33862
19/2/1972,M,97398,Finland,2,d,LAU,L,25669
14/11/1972,M,98369,Spain,7,nm,LAU,DIS,77628
19/11/1987,F,95302,Ireland,3,d,LAU,L,39144
13/11/1984,F,90076,Denmark,4,d,MED,L,12767
16/8/1985,F,96214,Germany,8,d,LAU,DIS,74701
3/9/1976,M,93439,Poland,3,nm,LAU,DIS,58528
12/6/1973,M,95094,Italy,7,m,SUP,DIS,51526
21/3/1977,M,90371,Poland,3,m,MED,L,22268
14/6/1989,F,98955,Finland,6,m,SUP,DIS,36978
7/8/1983,M,92223,Germany,5,d,SUP,L,77678
3/4/1975,F,98426,France,6,m,SUP,DIS,56786
24/3/1980,M,96886,France,3,nm,MED,DIS,16975
6/10/1977,M,96920,Ireland,1,d,LAU,D,29300
20/6/1983,M,92197,Italy,2,d,LAU,L,64731
26/2/1976,F,93542,France,1,d,SUP,DS,34894
22/7/1971,M,93790,Greece,5,nm,MED,D,41831
12/11/1987,M,92649,Italy,7,d,SUP,DIS,72200
1/3/1980,M,93261,Spain,3,m,SUP,DS,23028
17/10/1982,M,98834,Greece,1,d,MED,L,63069
26/9/1977,M,96823,Ireland,5,d,MED,DIS,15364
23/5/1980,M,95125,Italy,4,m,LAU,DS,43553
3/8/1975,M,92005,Finland,5,nm,SUP,L,53039
23/7/1976,F,99021,Spain,3,m,MED,DIS,18910
1/11/1973,F,93715,Germany,2,nm,MED,DIS,61024
4/10/1984,F,93245,Poland,4,m,SUP,L,68622
13/10/1977,F,93688,Poland,7,m,SUP,D,44515
16/8/1987,F,98760,Finland,7,d,SUP,DS,14460
22/2/1981,F,93097,Hungary,4,d,LAU,L,77118
26/1/1989,M,97778,Germany,6,nm,SUP,D,69261
4/3/1977,F,95524,Hungary,1,nm,SUP,L,51281
17/10/1977,M,95623,Finland,5,m,LAU,L,69628
9/10/1980,F,91561,Denmark,5,m,MED,DIS,11848
19/1/1989,M,96906,Portugal,0,m,LAU,DS,27308
25/7/1984,M,91570,Austria,0,d,SUP,D,75626
5/5/1979,M,93398,Italy,4,m,LAU,D,36407
2/3/1973,F,95615,Italy,2,d,SUP,DIS,17502
2/9/1970,M,96210,Spain,5,m,MED,D,18620
21/3/1983,M,99544,France,1,nm,LAU,DS,48868
1/5/1982,M,91746,Finland,8,nm,LAU,DS,22582
11/7/1978,F,90867,Portugal,4,nm,SUP,DIS,67033
25/6/1970,F,90716,Germany,5,d,MED,DIS,64648
3/8/1981,M,93494,Ireland,4,nm,SUP,DIS,60817
18/10/1979,M,99114,Denmark,7,m,MED,L,54825
15/6/1984,M,94719,Denmark,6,nm,SUP,D,46888
27/3/1979,F,94239,Finland,5,d,MED,DS,57969
1/9/1977,F,93121,Austria,3,nm,LAU,DS,23590
26/2/1971,F,92765,Greece,4,m,MED,DIS,16374
9/11/1976,M,91343,Denmark,7,nm,SUP,DIS,12265
16/1/1982,M,99938,Germany,1,m,LAU,D,76791
6/11/1983,M,91038,France,1,d,SUP,L,34520
18/6/1983,F,92550,Austria,2,d,MED,DS,63881
16/9/1971,F,98527,France,1,m,SUP,L,54751
13/10/1985,F,95456,Greece,6,d,SUP,DS,51079
4/1/1986,M,93027,Hungary,5,m,MED,D,28749
21/5/1984,F,93847,Germany,3,d,MED,DS,11418
27/11/1971,F,95318,Poland,4,m,MED,DIS,17698
21/3/1977,F,96547,Italy,8,d,LAU,L,19657
17/8/1985,F,93663,Hungary,0,d,MED,DS,34497
22/7/1976,M,99765,Greece,8,m,MED,DIS,77138
20/11/1974,F,97123,Portugal,2,d,SUP,DIS,51638
22/1/1982,F,94514,Portugal,8,nm,LAU,DS,73437
24/5/1974,M,90375,Germany,4,nm,LAU,DIS,33008
3/5/1974,M,93352,France,4,d,SUP,D,79630
16/10/1988,F,91104,Germany,3,nm,SUP,DS,20515
27/2/1973,F,95083,Hungary,5,nm,MED,DIS,74722
10/11/1976,F,93161,Finland,4,nm,LAU,DS,40652
6/4/1981,M,97125,Austria,7,m,SUP,D,16630
22/10/1976,F,99335,Ireland,5,nm,LAU,D,39630
26/11/1974,F,99698,Italy,5,nm,SUP,L,16464
20/3/1986,F,94779,Finland,3,d,LAU,DS,62833
15/4/1978,F,99744,Austria,6,nm,MED,L,48412
16/11/1986,F,90246,Portugal,7,m,SUP,D,57782
22/8/1980,M,94394,GreatBritain,4,d,LAU,L,58283
26/2/1987,M,97245,Poland,3,m,LAU,D,77948
26/4/1988,M,98096,France,0,nm,MED,L,21952
8/10/1970,F,90342,Germany,8,nm,MED,L,49292
14/3/1986,F,96600,Finland,5,m,MED,DIS,28113
1/7/1976,M,94923,Poland,5,nm,SUP,DS,24918
24/10/1977,M,97447,GreatBritain,8,nm,LAU,D,39729
12/9/1984,M,98174,Hungary,3,d,SUP,DS,56377
7/6/1978,F,96324,Ireland,0,m,SUP,DIS,39380
1/6/1971,F,92436,Austria,2,m,SUP,D,79563
18/10/1974,F,92638,Hungary,3,m,MED,DS,68913
27/4/1987,M,90853,Hungary,6,d,MED,DIS,48625
3/1/1981,F,95201,Hungary,2,d,SUP,L,53799
1/3/1983,M,96901,France,0,nm,MED,DS,73472
4/1/1977,M,99563,France,6,m,SUP,L,32613
21/9/1984,M,90228,Austria,1,m,LAU,D,54221
7/5/1983,F,94884,France,1,nm,MED,DS,19082
15/5/1975,F,98830,Italy,4,d,SUP,DIS,33903
12/3/1989,F,98363,Italy,5,nm,MED,DS,44841
10/9/1978,F,91107,Greece,1,nm,MED,D,77027
17/1/1989,M,95153,Austria,8,m,MED,D,49090
27/2/1988,M,94202,Spain,3,m,LAU,D,24749
27/5/1972,F,97899,Ireland,1,d,SUP,D,24910
12/5/1984,M,97552,Spain,5,nm,SUP,DIS,24593
18/4/1976,M,91979,Ireland,4,nm,MED,DIS,41337
18/10/1970,M,91890,Greece,0,d,SUP,DS,46621
2/5/1982,M,95156,France,7,d,LAU,L,45100
12/11/1970,M,95423,Portugal,7,m,LAU,D,64779
25/11/1982,F,96582,Poland,4,d,MED,D,73126
18/3/1986,F,95704,Greece,2,d,SUP,D,48711
22/8/1986,F,93220,Denmark,8,d,SUP,L,77587
12/8/1975,F,99873,Portugal,5,d,SUP,L,32779
16/7/1975,F,98232,GreatBritain,6,d,SUP,DS,23061
22/11/1988,F,98852,Italy,0,nm,SUP,DIS,36265
4/3/1987,F,97424,Finland,7,nm,LAU,D,42896
25/3/1975,F,95554,Portugal,6,d,LAU,L,76039
25/7/1974,F,96211,Hungary,6,m,LAU,L,49198
5/3/1983,F,90540,Hungary,2,m,MED,D,55198
7/4/1975,F,91163,Ireland,8,m,MED,L,32421
23/4/1983,M,94615,Ireland,6,d,LAU,DS,71806
20/4/1985,M,99977,France,0,d,LAU,DIS,78692
8/10/1981,M,99897,Spain,0,d,SUP,L,59696
10/4/1979,F,90653,Italy,3,m,LAU,D,61932
19/2/1978,F,93581,Germany,6,nm,LAU,L,50885
17/3/1979,F,91092,GreatBritain,4,d,SUP,L,46430
8/4/1986,M,91205,Denmark,1,d,SUP,L,39492
4/6/1973,F,91738,Spain,6,d,SUP,DS,41400
20/10/1970,M,94375,Finland,5,m,MED,D,61534
6/6/1988,F,95949,Hungary,4,nm,MED,D,31866
8/8/1971,M,96672,Denmark,0,d,SUP,DS,40895
14/8/1974,F,91463,Ireland,4,nm,SUP,D,38998
9/5/1977,F,97590,Finland,0,nm,SUP,DIS,29393
3/5/1979,F,94782,Ireland,1,d,MED,D,64017
3/7/1984,M,98782,Hungary,8,d,LAU,D,29662
23/10/1978,M,92854,Spain,4,m,LAU,L,53635
15/5/1973,F,97244,Spain,3,d,LAU,L,22845
23/10/1985,M,99753,Germany,6,m,MED,D,44452
18/9/1972,F,93295,Poland,0,m,SUP,D,74309
20/6/1984,F,92833,GreatBritain,0,d,MED,L,51050
27/10/1978,M,95880,Germany,2,m,MED,DIS,38256
14/9/1977,F,93241,Austria,2,m,MED,D,66964
9/11/1983,F,96641,Finland,0,nm,SUP,DS,45566
20/2/1970,F,90787,France,6,d,MED,L,63127
10/8/1979,M,96957,Austria,2,nm,MED,D,36203
12/7/1973,F,96651,Austria,1,nm,SUP,DIS,40606
12/2/1977,F,97462,Finland,4,nm,MED,L,41357
20/6/1971,M,98675,Denmark,6,nm,MED,DS,58862
12/9/1975,F,97928,Poland,4,d,SUP,D,27969
21/2/1984,M,90268,Germany,5,nm,SUP,DS,59766
3/2/1978,F,91473,Poland,2,m,SUP,D,76890
11/9/1987,F,93030,Greece,4,nm,SUP,DIS,68195
3/7/1971,M,92370,Austria,3,nm,LAU,DIS,31339
15/6/1979,F,95726,Finland,4,m,SUP,DIS,31062
17/5/1979,F,91772,Italy,2,nm,MED,DS,26232
16/9/1976,F,94441,Portugal,2,m,SUP,L,16807
11/10/1980,M,92879,Italy,8,nm,MED,L,56075
22/5/1986,M,94782,Denmark,6,m,LAU,D,71976
7/10/1989,F,93047,Poland,6,nm,SUP,D,35122
11/9/1976,M,91452,Denmark,2,nm,SUP,L,40884
13/6/1985,M,98258,Finland,2,nm,SUP,DS,32303
24/10/1978,F,90976,Denmark,1,nm,SUP,DIS,30342
25/9/1973,M,97870,Portugal,8,d,LAU,DIS,24633
5/9/1971,M,92938,Greece,5,m,MED,L,25857
22/1/1981,M,98775,GreatBritain,5,m,SUP,L,19481
18/10/1975,F,94747,Finland,4,nm,LAU,DS,17109
13/6/1979,F,96546,France,1,nm,SUP,L,71830
27/1/1974,M,96193,Spain,5,m,LAU,L,12185
20/11/1978,M,91926,Hungary,7,m,SUP,DS,29672
17/3/1985,M,97393,Germany,2,nm,LAU,DIS,27087
3/4/1984,M,98562,Germany,6,m,SUP,DIS,46557
20/11/1982,M,97037,France,6,d,MED,D,14346
9/11/1988,F,98292,Ireland,7,d,LAU,DS,76349
11/4/1979,F,95046,Austria,1,d,SUP,DIS,33827
21/3/1979,M,93843,GreatBritain,0,m,LAU,DS,63124
2/8/1989,F,93229,Finland,1,nm,MED,L,46379
17/1/1977,M,92616,Spain,7,d,SUP,L,69141
5/8/1979,F,90593,Spain,7,m,SUP,DIS,65207
16/3/1985,F,95477,Italy,2,d,MED,DS,51789
9/7/1986,F,93453,GreatBritain,0,m,SUP,DS,58596
6/5/1973,M,99201,GreatBritain,0,nm,SUP,D,45589
7/9/1984,M,99113,Ireland,5,nm,MED,D,45846
5/7/1983,F,92590,Greece,4,m,SUP,D,17703
7/9/1977,F,91027,Hungary,0,nm,MED,D,35322
21/10/1989,M,93219,Finland,7,d,SUP,DIS,43271
23/11/1985,M,91021,Poland,0,m,LAU,DIS,21033
5/7/1973,F,92421,France,0,nm,SUP,DS,14217
1/4/1984,F,94263,Italy,6,d,SUP,DS,22951
22/7/1988,M,90315,Spain,8,d,LAU,DS,79428
22/1/1973,M,96625,Poland,6,m,SUP,DIS,24515
14/2/1976,M,94491,Portugal,1,d,LAU,L,33353
19/6/1975,M,94240,France,5,d,SUP,L,30998
13/9/1986,F,96266,Austria,2,d,MED,D,20652
4/2/1974,F,96326,Ireland,4,m,MED,DIS,79185
2/7/1989,M,97039,Denmark,3,d,MED,D,78609
15/10/1977,F,95371,Portugal,8,d,SUP,L,16304
17/4/1979,F,96156,Poland,4,m,MED,D,22099
14/9/1982,M,92056,Ireland,6,m,SUP,DS,75510
22/5/1973,F,96621,Portugal,1,nm,MED,L,54279
7/4/1970,F,94847,Denmark,6,nm,SUP,L,32164
2/2/1984,M,98709,Germany,3,nm,LAU,L,74230
27/1/1985,M,97932,Greece,4,d,SUP,DIS,57329
20/2/1971,M,95885,Ireland,6,m,MED,DIS,20978
27/4/1982,M,93567,Portugal,7,d,MED,D,29680
26/3/1972,F,96091,Poland,2,m,LAU,DIS,65126
24/9/1974,F,91405,Austria,2,nm,MED,L,48591
17/1/1989,M,92164,Hungary,5,d,MED,D,49171
6/8/1978,M,93687,Austria,2,nm,MED,DIS,48395
20/8/1978,M,92463,Hungary,5,m,MED,DS,58065
7/9/1973,M,90366,Poland,0,d,SUP,DIS,17539
22/5/1988,F,90531,Denmark,0,d,SUP,L,41184
9/2/1986,F,96384,Austria,3,nm,MED,L,76953
7/11/1975,F,96161,Spain,2,d,MED,DIS,77242
25/4/1978,M,96895,Greece,3,m,SUP,DS,66862
10/6/1973,M,99418,Greece,2,d,SUP,DS,57364
9/10/1989,F,97797,Austria,6,d,LAU,D,22358
15/7/1984,F,90217,Austria,8,m,SUP,DIS,79271
23/8/1989,M,94404,Ireland,4,nm,LAU,D,69447
2/7/1981,M,94830,Spain,7,m,LAU,L,33882
5/7/1977,M,91421,Ireland,4,d,SUP,DS,78259
13/9/1981,F,94371,Denmark,7,nm,SUP,L,44419
20/9/1981,M,91957,Ireland,2,m,LAU,DIS,29481
4/7/1984,M,90474,Ireland,1,nm,SUP,DIS,57989
27/9/1970,F,91520,Italy,0,m,SUP,D,48630
17/1/1986,F,98504,Hungary,8,d,SUP,D,49404
15/7/1973,M,97588,Germany,7,d,MED,DS,17878
23/5/1987,M,95956,Poland,6,m,LAU,DS,31470
22/4/1986,M,94306,Italy,7,nm,SUP,L,73178
24/6/1979,M,92660,Italy,4,nm,MED,D,13044
17/9/1978,M,91280,Portugal,6,nm,LAU,DS,79277
5/1/1977,M,93382,Finland,1,nm,MED,DIS,54500
1/2/1974,F,91754,France,5,m,SUP,D,14894
3/7/1974,F,92521,Italy,6,nm,LAU,L,77040
22/6/1971,F,98160,Poland,1,nm,SUP,L,15175
12/8/1987,M,94316,Hungary,0,m,LAU,DS,50159
17/1/1970,M,97005,Austria,5,d,LAU,L,38260
2/2/1978,F,91313,Poland,6,nm,MED,D,46731
15/2/1970,F,93275,Austria,1,m,MED,DS,54195
20/6/1983,F,94227,Spain,3,m,SUP,D,14445
7/3/1975,M,90341,Italy,6,m,SUP,DIS,48807
12/11/1979,M,99678,Hungary,6,m,SUP,DS,50828
25/1/1982,M,90981,Finland,5,d,SUP,D,35886
4/1/1974,M,99975,Austria,8,m,LAU,D,37800
9/2/1985,F,90618,Finland,4,nm,MED,DIS,70958
22/7/1986,F,94036,Portugal,1,nm,MED,D,24783
7/7/1982,M,94715,Poland,3,d,SUP,L,19040
13/11/1986,M,97938,Finland,5,d,MED,D,21880
21/10/1979,F,98965,Spain,1,d,LAU,L,21394
14/8/1987,F,91397,Italy,4,d,LAU,DS,69740
24/3/1972,M,96472,Greece,5,nm,MED,D,69041
12/10/1979,F,95713,GreatBritain,5,nm,MED,DIS,79597
16/1/1980,F,99373,Poland,0,m,SUP,DS,39546
2/10/1973,F,94459,Italy,1,m,MED,L,37811
12/1/1981,M,99870,France,2,m,SUP,D,71447
16/2/1982,F,99223,Austria,4,m,MED,DIS,37297
19/11/1974,M,94530,Hungary,4,m,SUP,DIS,15252
5/5/1981,F,95120,Spain,4,m,SUP,DIS,34810
21/2/1973,M,96161,Poland,3,d,MED,L,70685
15/11/1981,M,99295,Finland,6,m,LAU,DS,55356
6/11/1979,F,94995,France,6,d,SUP,D,56081
17/11/1980,F,97288,Ireland,5,nm,SUP,L,53524
11/4/1972,M,98962,Greece,5,nm,SUP,L,13533
11/10/1973,F,97487,Portugal,2,nm,MED,D,77462
17/5/1976,F,95421,Austria,8,d,MED,DS,43420
13/8/1977,M,91050,Finland,1,d,LAU,D,24098
14/11/1984,M,90851,Germany,8,d,SUP,D,66879
1/8/1986,M,90130,France,6,d,MED,D,59370
17/6/1976,M,93096,France,4,d,MED,D,66994
24/6/1980,F,99869,Spain,4,d,LAU,DIS,63185
8/4/1989,M,93208,Germany,8,d,MED,DS,58167
22/3/1979,F,92097,France,7,m,LAU,D,35025
12/11/1971,M,91599,Denmark,6,d,SUP,D,52205
20/2/1976,F,90585,Portugal,2,d,LAU,DIS,10144
25/5/1983,M,90000,GreatBritain,6,d,SUP,L,44860
7/5/1976,M,97867,Germany,7,d,SUP,L,41611
9/6/1980,M,95818,Denmark,7,m,MED,L,23371
14/11/1976,M,92383,Italy,0,m,SUP,DS,46752
25/9/1983,F,96282,GreatBritain,7,d,LAU,DIS,46319
13/7/1985,F,96878,Italy,8,d,SUP,DIS,55310
25/4/1983,M,93940,Portugal,0,nm,LAU,L,68806
26/7/1989,M,95970,Spain,0,d,MED,L,16671
2/5/1970,M,93349,Finland,0,nm,SUP,L,57549
16/11/1976,F,93118,Finland,3,d,SUP,DS,16331
6/2/1973,M,97369,Spain,3,nm,SUP,L,10489
20/2/1987,M,97430,Greece,8,m,MED,D,22207
18/2/1972,M,94502,France,3,nm,LAU,DS,59410
14/6/1987,M,95185,Hungary,1,nm,MED,L,25144
2/6/1973,M,90769,Hungary,0,nm,LAU,DIS,22041
6/3/1980,M,93131,Denmark,6,d,LAU,D,78794
5/9/1988,M,98350,Germany,3,nm,SUP,L,74120
2/1/1970,F,92861,Austria,1,m,LAU,D,31723
26/7/1976,F,91645,Denmark,0,nm,MED,DIS,13697
24/6/1987,F,92253,Spain,5,d,SUP,DS,42081
27/3/1984,F,90523,Finland,1,m,MED,DIS,78132
15/7/1971,F,99434,Portugal,0,d,LAU,DIS,36130
22/1/1987,M,91990,Hungary,2,m,SUP,D,42013
16/8/1981,F,92202,Hungary,6,nm,SUP,DS,18487
20/7/1981,F,99466,Germany,2,d,MED,L,36801
22/6/1976,F,95678,Austria,5,m,MED,DS,21766
7/9/1977,M,93617,Hungary,1,m,SUP,DIS,65188
5/5/1975,F,99309,Poland,5,nm,MED,DIS,17684
15/1/1978,M,97865,Italy,2,m,LAU,L,66666
21/5/1972,F,91451,Italy,5,m,LAU,DS,62227
22/2/1986,M,93780,Germany,4,d,MED,D,32013
6/9/1972,F,92725,Germany,0,m,LAU,L,44577
1/6/1980,F,97873,Finland,5,nm,LAU,D,41620
25/2/1970,M,94440,Italy,3,m,SUP,DIS,28891
13/3/1981,M,98670,France,5,m,MED,D,63751
4/6/1985,F,93476,GreatBritain,2,d,LAU,D,39050
24/5/1981,M,96072,Poland,7,nm,SUP,DIS,58756
5/3/1980,F,92511,Poland,0,m,MED,DS,49032
24/2/1975,M,99232,Hungary,0,m,LAU,L,53509
6/2/1989,M,93027,France,6,m,LAU,DS,54015
7/11/1979,M,92646,Austria,1,m,MED,DIS,18291
13/5/1976,M,96540,Italy,1,m,MED,D,43603
9/6/1978,M,96558,Italy,3,m,LAU,DS,47065
24/4/1974,M,96593,France,3,d,MED,D,56096
11/2/1985,M,98801,Denmark,4,m,MED,D,49571
3/2/1976,F,94433,Denmark,1,d,LAU,DS,19642
2/2/1981,M,92923,Ireland,3,nm,LAU,DS,72514
23/7/1984,F,95751,Ireland,3,d,LAU,L,78682
22/1/1977,M,96962,Denmark,5,nm,MED,DS,51919
10/2/1975,F,94315,GreatBritain,8,m,LAU,D,54678
17/6/1982,F,99164,Poland,5,nm,MED,L,33603
25/7/1977,M,92612,France,1,d,LAU,DS,44014
17/11/1972,M,99655,Hungary,5,m,LAU,D,74812
16/7/1977,M,95596,Greece,8,nm,SUP,L,29486
15/9/1976,F,99792,Portugal,3,nm,MED,L,13171
20/1/1989,M,94054,Portugal,3,m,LAU,D,69487
6/7/1984,M,95385,Finland,3,m,MED,L,56745
22/7/1988,M,90749,Spain,4,nm,LAU,DS,11092
25/5/1989,M,93753,Finland,3,nm,MED,DS,38725
5/11/1985,F,99077,Finland,5,m,MED,DS,43397
21/4/1989,M,93058,Austria,2,d,MED,D,36009
24/3/1989,M,98243,France,8,d,MED,DIS,29996
27/5/1988,M,91301,Denmark,0,nm,MED,DIS,31868
20/2/1984,F,95440,Greece,5,m,SUP,D,27025
6/10/1978,M,90782,Denmark,4,m,SUP,L,49597
13/8/1980,F,98094,Greece,5,d,LAU,DS,44288
27/3/1977,F,95875,Ireland,4,d,LAU,D,47023
8/9/1981,M,93198,Denmark,7,nm,SUP,L,43109
3/10/1981,F,99980,Italy,4,d,LAU,D,38436
27/9/1978,M,95947,Poland,1,nm,LAU,DS,68509
15/4/1970,F,94261,Portugal,7,nm,MED,DIS,32709
24/7/1977,M,92738,Austria,6,d,MED,L,35537
25/4/1985,M,91934,Spain,3,d,SUP,DS,48270
5/9/1976,M,99524,Austria,4,d,MED,L,56936
8/11/1972,F,98625,Finland,7,m,MED,DS,20491
26/4/1979,F,93225,Ireland,0,m,SUP,DS,41404
12/9/1979,M,90821,Portugal,7,d,SUP,DIS,65620
10/6/1985,M,92596,Ireland,7,d,LAU,DIS,79291
8/7/1984,F,90310,Hungary,2,d,MED,D,52646
1/4/1976,F,94214,Poland,8,nm,MED,DS,54442
10/9/1975,F,95389,Greece,2,nm,SUP,DS,37511
