74512,7****,*
58994,5****,*
19462,1****,*
10727,1****,*
67584,6****,*
54431,5****,*
48415,4****,*
78068,7****,*
62903,6****,*
15006,1****,*
27138,2****,*
63016,6****,*
45286,4****,*
36389,3****,*
62522,6****,*
50404,5****,*
73070,7****,*
79499,7****,*
50785,5****,*
26514,2****,*
34137,3****,*
57582,5****,*
50549,5****,*
71787,7****,*
65844,6****,*
31261,3****,*
31769,3****,*
55693,5****,*
44607,4****,*
14317,1****,*
23690,2****,*
72044,7****,*
28780,2****,*
65375,6****,*
61582,6****,*
25977,2****,*
24402,2****,*
29991,2****,*
58829,5****,*
36914,3****,*
70315,7****,*
78133,7****,*
75715,7****,*
39809,3****,*
52518,5****,*
22013,2****,*
57008,5****,*
19944,1****,*
33738,3****,*
12810,1****,*
39889,3****,*
64463,6****,*
42463,4****,*
20219,2****,*
43085,4****,*
48810,4****,*
32344,3****,*
57708,5****,*
10791,1****,*
37940,3****,*
42903,4****,*
66070,6****,*
11472,1****,*
11221,1****,*
31396,3****,*
10123,1****,*
16864,1****,*
33753,3****,*
68638,6****,*
19969,1****,*
33092,3****,*
36989,3****,*
37569,3****,*
54563,5****,*
41172,4****,*
42508,4****,*
78110,7****,*
73287,7****,*
57385,5****,*
70800,7****,*
69476,6****,*
18856,1****,*
79843,7****,*
17338,1****,*
78773,7****,*
19954,1****,*
73589,7****,*
67404,6****,*
77777,7****,*
67596,6****,*
65885,6****,*
10535,1****,*
14257,1****,*
63844,6****,*
20650,2****,*
71703,7****,*
66849,6****,*
30300,3****,*
24940,2****,*
71332,7****,*
30280,3****,*
41154,4****,*
26898,2****,*
11734,1****,*
22984,2****,*
68003,6****,*
69003,6****,*
16302,1****,*
73357,7****,*
13289,1****,*
27461,2****,*
48958,4****,*
79044,7****,*
65221,6****,*
27443,2****,*
71532,7****,*
17111,1****,*
51434,5****,*
30834,3****,*
48512,4****,*
67261,6****,*
21972,2****,*
77401,7****,*
35094,3****,*
64785,6****,*
45787,4****,*
49635,4****,*
34125,3****,*
41909,4****,*
19686,1****,*
37977,3****,*
60230,6****,*
27511,2****,*
48452,4****,*
68735,6****,*
55410,5****,*
49916,4****,*
61518,6****,*
56261,5****,*
10698,1****,*
79307,7****,*
48163,4****,*
35274,3****,*
28567,2****,*
31511,3****,*
50637,5****,*
62294,6****,*
47106,4****,*
35364,3****,*
70746,7****,*
46422,4****,*
27695,2****,*
45397,4****,*
18158,1****,*
34966,3****,*
10108,1****,*
40162,4****,*
17989,1****,*
42857,4****,*
64157,6****,*
51071,5****,*
35839,3****,*
11927,1****,*
38035,3****,*
62714,6****,*
77999,7****,*
57532,5****,*
64753,6****,*
20808,2****,*
10800,1****,*
26397,2****,*
41201,4****,*
33973,3****,*
49230,4****,*
62509,6****,*
77599,7****,*
29301,2****,*
11580,1****,*
30467,3****,*
11471,1****,*
26662,2****,*
31621,3****,*
77156,7****,*
71380,7****,*
76550,7****,*
34339,3****,*
74808,7****,*
68984,6****,*
68701,6****,*
44515,4****,*
45544,4****,*
48138,4****,*
71041,7****,*
48569,4****,*
78227,7****,*
42775,4****,*
67659,6****,*
27866,2****,*
78343,7****,*
14501,1****,*
74542,7****,*
35083,3****,*
35479,3****,*
35400,3****,*
29680,2****,*
49097,4****,*
14704,1****,*
35635,3****,*
19591,1****,*
45047,4****,*
54425,5****,*
41164,4****,*
38839,3****,*
23908,2****,*
33570,3****,*
44121,4****,*
42727,4****,*
40245,4****,*
35339,3****,*
57233,5****,*
15947,1****,*
77629,7****,*
53160,5****,*
44049,4****,*
61732,6****,*
68622,6****,*
68654,6****,*
40232,4****,*
34849,3****,*
22098,2****,*
56229,5****,*
44277,4****,*
67803,6****,*
68692,6****,*
54769,5****,*
14852,1****,*
54207,5****,*
38846,3****,*
76266,7****,*
32031,3****,*
67348,6****,*
73951,7****,*
29118,2****,*
46944,4****,*
33336,3****,*
14656,1****,*
41360,4****,*
55324,5****,*
19496,1****,*
19672,1****,*
55036,5****,*
25239,2****,*
53373,5****,*
10721,1****,*
31955,3****,*
43393,4****,*
74961,7****,*
22594,2****,*
24182,2****,*
55606,5****,*
64826,6****,*
23450,2****,*
37039,3****,*
49924,4****,*
73722,7****,*
60313,6****,*
58653,5****,*
35115,3****,*
27070,2****,*
54326,5****,*
26440,2****,*
43101,4****,*
10663,1****,*
35459,3****,*
12391,1****,*
20675,2****,*
73115,7****,*
18635,1****,*
11865,1****,*
28705,2****,*
43757,4****,*
32853,3****,*
15789,1****,*
72912,7****,*
51891,5****,*
71129,7****,*
44643,4****,*
34179,3****,*
49647,4****,*
11316,1****,*
27626,2****,*
35722,3****,*
64035,6****,*
26589,2****,*
50646,5****,*
63063,6****,*
71423,7****,*
54045,5****,*
43328,4****,*
26597,2****,*
10369,1****,*
18052,1****,*
79696,7****,*
44632,4****,*
22641,2****,*
50504,5****,*
25938,2****,*
67530,6****,*
74683,7****,*
11147,1****,*
28419,2****,*
53479,5****,*
73158,7****,*
13800,1****,*
69489,6****,*
76365,7****,*
48009,4****,*
73212,7****,*
64872,6****,*
53697,5****,*
46305,4****,*
36983,3****,*
54409,5****,*
61681,6****,*
48156,4****,*
72604,7****,*
56798,5****,*
24308,2****,*
79300,7****,*
79449,7****,*
47185,4****,*
36481,3****,*
60839,6****,*
22146,2****,*
51644,5****,*
68184,6****,*
14919,1****,*
29776,2****,*
78172,7****,*
10629,1****,*
26164,2****,*
37736,3****,*
28751,2****,*
69423,6****,*
40414,4****,*
49656,4****,*
39474,3****,*
31816,3****,*
60874,6****,*
36175,3****,*
38726,3****,*
73780,7****,*
50120,5****,*
64306,6****,*
69081,6****,*
37228,3****,*
12922,1****,*
78148,7****,*
31964,3****,*
45953,4****,*
41126,4****,*
45028,4****,*
72177,7****,*
39162,3****,*
51479,5****,*
18358,1****,*
10421,1****,*
51796,5****,*
58766,5****,*
59113,5****,*
29361,2****,*
14199,1****,*
61218,6****,*
45600,4****,*
11955,1****,*
17678,1****,*
32136,3****,*
52825,5****,*
44081,4****,*
49560,4****,*
66218,6****,*
17957,1****,*
61961,6****,*
28682,2****,*
46117,4****,*
41565,4****,*
36791,3****,*
62107,6****,*
58740,5****,*
77632,7****,*
34971,3****,*
27372,2****,*
16563,1****,*
24388,2****,*
16459,1****,*
17962,1****,*
35109,3****,*
32005,3****,*
46033,4****,*
42195,4****,*
49228,4****,*
36559,3****,*
29285,2****,*
74120,7****,*
57607,5****,*
69767,6****,*
24836,2****,*
22541,2****,*
46979,4****,*
60171,6****,*
15172,1****,*
35164,3****,*
66283,6****,*
14504,1****,*
12115,1****,*
68049,6****,*
19575,1****,*
43878,4****,*
49389,4****,*
25822,2****,*
56642,5****,*
79536,7****,*
73119,7****,*
43987,4****,*
58153,5****,*
52156,5****,*
65991,6****,*
34690,3****,*
41622,4****,*
22286,2****,*
61351,6****,*
35474,3****,*
24037,2****,*
79042,7****,*
45660,4****,*
51062,5****,*
10385,1****,*
53178,5****,*
12647,1****,*
36619,3****,*
34208,3****,*
15603,1****,*
45760,4****,*
42822,4****,*
18325,1****,*
41045,4****,*
54180,5****,*
26904,2****,*
11682,1****,*
58980,5****,*
61060,6****,*
31331,3****,*
62918,6****,*
23173,2****,*
11276,1****,*
49231,4****,*
23140,2****,*
14673,1****,*
15168,1****,*
77590,7****,*
65542,6****,*
66924,6****,*
10381,1****,*
71997,7****,*
44386,4****,*
76414,7****,*
78474,7****,*
15397,1****,*
77624,7****,*
68402,6****,*
41787,4****,*
51063,5****,*
41377,4****,*
60687,6****,*
21506,2****,*
75152,7****,*
61977,6****,*
19345,1****,*
54010,5****,*
48729,4****,*
75532,7****,*
69906,6****,*
63138,6****,*
20684,2****,*
23499,2****,*
67563,6****,*
34652,3****,*
16802,1****,*
71810,7****,*
24919,2****,*
56535,5****,*
36579,3****,*
61528,6****,*
60038,6****,*
60083,6****,*
29023,2****,*
71152,7****,*
61406,6****,*
44977,4****,*
67884,6****,*
68274,6****,*
42317,4****,*
53221,5****,*
73405,7****,*
70874,7****,*
16037,1****,*
32044,3****,*
43469,4****,*
13301,1****,*
69759,6****,*
70212,7****,*
11231,1****,*
63674,6****,*
24672,2****,*
39937,3****,*
38164,3****,*
46599,4****,*
56376,5****,*
40306,4****,*
25802,2****,*
42518,4****,*
30172,3****,*
75341,7****,*
79055,7****,*
69605,6****,*
40016,4****,*
75620,7****,*
69213,6****,*
26126,2****,*
16176,1****,*
37280,3****,*
75611,7****,*
41052,4****,*
59045,5****,*
33876,3****,*
55561,5****,*
10640,1****,*
31677,3****,*
54160,5****,*
73362,7****,*
54370,5****,*
44888,4****,*
63629,6****,*
15297,1****,*
43670,4****,*
71452,7****,*
73966,7****,*
63103,6****,*
36464,3****,*
38452,3****,*
28604,2****,*
36660,3****,*
24313,2****,*
75135,7****,*
47478,4****,*
10685,1****,*
13650,1****,*
13386,1****,*
53701,5****,*
41992,4****,*
30727,3****,*
64996,6****,*
70909,7****,*
47648,4****,*
60439,6****,*
57403,5****,*
50614,5****,*
45580,4****,*
50000,5****,*
34051,3****,*
76899,7****,*
47290,4****,*
55059,5****,*
24930,2****,*
24276,2****,*
63239,6****,*
57530,5****,*
77003,7****,*
51511,5****,*
44030,4****,*
71410,7****,*
32607,3****,*
59940,5****,*
41457,4****,*
79640,7****,*
68215,6****,*
64789,6****,*
65111,6****,*
43810,4****,*
39469,3****,*
76064,7****,*
24374,2****,*
41541,4****,*
49039,4****,*
35596,3****,*
20841,2****,*
36424,3****,*
75352,7****,*
10019,1****,*
76042,7****,*
52297,5****,*
58937,5****,*
70853,7****,*
18992,1****,*
10559,1****,*
15249,1****,*
52742,5****,*
70153,7****,*
26599,2****,*
28645,2****,*
22857,2****,*
55964,5****,*
24442,2****,*
21746,2****,*
46617,4****,*
61238,6****,*
14472,1****,*
31250,3****,*
53448,5****,*
77114,7****,*
39969,3****,*
16267,1****,*
58733,5****,*
24132,2****,*
18948,1****,*
75079,7****,*
48083,4****,*
37765,3****,*
67128,6****,*
65414,6****,*
56041,5****,*
10731,1****,*
60103,6****,*
31540,3****,*
20226,2****,*
33316,3****,*
32390,3****,*
40035,4****,*
73910,7****,*
29260,2****,*
35174,3****,*
75319,7****,*
72062,7****,*
14646,1****,*
30282,3****,*
70943,7****,*
49387,4****,*
79624,7****,*
69198,6****,*
20864,2****,*
64444,6****,*
21992,2****,*
42294,4****,*
13407,1****,*
26138,2****,*
62988,6****,*
58141,5****,*
10760,1****,*
33475,3****,*
47375,4****,*
79865,7****,*
52986,5****,*
57869,5****,*
34689,3****,*
70815,7****,*
10162,1****,*
41977,4****,*
73653,7****,*
33109,3****,*
52047,5****,*
52981,5****,*
48488,4****,*
51328,5****,*
62172,6****,*
69228,6****,*
64540,6****,*
37354,3****,*
26478,2****,*
41785,4****,*
41442,4****,*
60725,6****,*
34182,3****,*
79493,7****,*
71444,7****,*
53138,5****,*
48873,4****,*
38648,3****,*
46190,4****,*
52828,5****,*
41869,4****,*
59241,5****,*
68641,6****,*
15376,1****,*
15204,1****,*
75394,7****,*
19953,1****,*
14619,1****,*
17076,1****,*
73071,7****,*
30133,3****,*
49234,4****,*
73887,7****,*
72903,7****,*
60512,6****,*
19661,1****,*
46704,4****,*
24134,2****,*
11771,1****,*
25145,2****,*
13844,1****,*
67744,6****,*
53291,5****,*
64543,6****,*
60850,6****,*
54758,5****,*
11538,1****,*
47621,4****,*
77330,7****,*
49356,4****,*
17073,1****,*
77557,7****,*
55904,5****,*
54649,5****,*
40353,4****,*
65667,6****,*
58035,5****,*
16989,1****,*
29914,2****,*
13835,1****,*
53806,5****,*
22636,2****,*
41175,4****,*
64510,6****,*
52900,5****,*
16253,1****,*
51124,5****,*
72907,7****,*
63507,6****,*
48158,4****,*
41652,4****,*
45978,4****,*
11214,1****,*
14250,1****,*
77776,7****,*
67375,6****,*
58462,5****,*
68988,6****,*
63876,6****,*
33274,3****,*
20906,2****,*
68870,6****,*
45830,4****,*
59201,5****,*
74774,7****,*
64489,6****,*
57136,5****,*
45307,4****,*
28409,2****,*
27165,2****,*
63527,6****,*
37665,3****,*
63030,6****,*
74151,7****,*
72645,7****,*
44532,4****,*
68933,6****,*
20507,2****,*
51386,5****,*
44536,4****,*
23080,2****,*
64741,6****,*
17784,1****,*
10571,1****,*
61980,6****,*
67332,6****,*
43171,4****,*
59039,5****,*
35941,3****,*
29427,2****,*
37692,3****,*
70822,7****,*
60542,6****,*
67784,6****,*
35937,3****,*
46258,4****,*
50449,5****,*
22665,2****,*
74980,7****,*
76971,7****,*
42890,4****,*
53194,5****,*
67569,6****,*
29350,2****,*
26564,2****,*
25120,2****,*
61992,6****,*
61310,6****,*
23040,2****,*
39323,3****,*
35552,3****,*
49008,4****,*
65791,6****,*
20208,2****,*
14696,1****,*
29093,2****,*
25525,2****,*
58432,5****,*
50710,5****,*
37291,3****,*
14482,1****,*
67798,6****,*
60426,6****,*
42631,4****,*
19044,1****,*
44930,4****,*
31317,3****,*
57790,5****,*
49980,4****,*
62210,6****,*
20903,2****,*
43724,4****,*
17430,1****,*
71368,7****,*
10319,1****,*
42478,4****,*
53844,5****,*
70161,7****,*
55421,5****,*
14899,1****,*
74071,7****,*
11164,1****,*
63578,6****,*
40254,4****,*
28609,2****,*
31831,3****,*
54976,5****,*
63352,6****,*
71981,7****,*
24842,2****,*
33665,3****,*
59428,5****,*
38449,3****,*
26943,2****,*
13882,1****,*
60552,6****,*
17979,1****,*
31251,3****,*
73930,7****,*
24046,2****,*
10283,1****,*
38828,3****,*
48323,4****,*
64398,6****,*
30988,3****,*
32181,3****,*
15191,1****,*
77792,7****,*
67121,6****,*
37603,3****,*
69453,6****,*
27580,2****,*
76804,7****,*
65363,6****,*
30432,3****,*
77811,7****,*
34807,3****,*
29945,2****,*
79206,7****,*
74792,7****,*
52951,5****,*
34547,3****,*
22813,2****,*
58445,5****,*
68284,6****,*
31542,3****,*
40381,4****,*
79363,7****,*
53397,5****,*
32447,3****,*
28224,2****,*
54426,5****,*
48059,4****,*
13428,1****,*
62004,6****,*
57517,5****,*
33542,3****,*
40773,4****,*
67058,6****,*
54410,5****,*
65355,6****,*
73880,7****,*
49603,4****,*
12154,1****,*
64892,6****,*
78459,7****,*
58606,5****,*
24981,2****,*
69675,6****,*
47710,4****,*
41363,4****,*
18959,1****,*
32334,3****,*
23026,2****,*
71058,7****,*
23369,2****,*
30857,3****,*
44604,4****,*
28028,2****,*
24751,2****,*
50334,5****,*
38056,3****,*
73245,7****,*
57104,5****,*
64241,6****,*
65979,6****,*
54643,5****,*
19309,1****,*
55532,5****,*
50478,5****,*
34490,3****,*
42407,4****,*
38055,3****,*
23432,2****,*
35972,3****,*
69419,6****,*
13895,1****,*
24597,2****,*
51027,5****,*
15139,1****,*
57362,5****,*
13735,1****,*
53927,5****,*
48000,4****,*
76405,7****,*
36043,3****,*
20551,2****,*
75121,7****,*
78422,7****,*
60810,6****,*
17995,1****,*
73522,7****,*
24038,2****,*
55915,5****,*
58429,5****,*
17972,1****,*
73580,7****,*
58678,5****,*
46627,4****,*
19116,1****,*
21145,2****,*
44088,4****,*
13566,1****,*
29210,2****,*
77623,7****,*
31343,3****,*
20008,2****,*
33988,3****,*
66052,6****,*
41110,4****,*
47234,4****,*
66262,6****,*
11193,1****,*
34071,3****,*
19549,1****,*
78747,7****,*
40715,4****,*
33221,3****,*
24988,2****,*
50221,5****,*
75632,7****,*
51137,5****,*
34874,3****,*
76277,7****,*
72486,7****,*
63356,6****,*
60860,6****,*
15086,1****,*
65537,6****,*
57952,5****,*
19611,1****,*
37096,3****,*
42037,4****,*
10918,1****,*
67668,6****,*
37606,3****,*
17361,1****,*
24691,2****,*
73254,7****,*
61619,6****,*
28103,2****,*
66046,6****,*
74957,7****,*
74614,7****,*
54657,5****,*
45487,4****,*
18033,1****,*
70741,7****,*
54644,5****,*
33038,3****,*
72229,7****,*
68471,6****,*
21142,2****,*
45727,4****,*
41967,4****,*
55931,5****,*
61097,6****,*
43797,4****,*
64148,6****,*
21877,2****,*
63233,6****,*
67008,6****,*
54315,5****,*
58291,5****,*
14771,1****,*
20964,2****,*
72740,7****,*
30826,3****,*
79012,7****,*
30049,3****,*
48231,4****,*
45057,4****,*
32360,3****,*
68733,6****,*
12247,1****,*
68932,6****,*
19265,1****,*
32663,3****,*
44681,4****,*
71174,7****,*
47293,4****,*
48187,4****,*
10576,1****,*
15027,1****,*
63328,6****,*
42086,4****,*
67763,6****,*
44504,4****,*
71906,7****,*
18026,1****,*
52474,5****,*
14854,1****,*
61670,6****,*
63528,6****,*
33884,3****,*
47816,4****,*
29635,2****,*
66037,6****,*
62906,6****,*
26328,2****,*
79132,7****,*
78407,7****,*
10067,1****,*
41878,4****,*
30026,3****,*
56187,5****,*
58434,5****,*
36573,3****,*
24252,2****,*
21727,2****,*
63071,6****,*
57316,5****,*
71403,7****,*
26058,2****,*
78896,7****,*
19522,1****,*
26716,2****,*
18685,1****,*
58954,5****,*
71609,7****,*
22834,2****,*
28545,2****,*
57291,5****,*
58061,5****,*
77593,7****,*
77071,7****,*
17845,1****,*
21150,2****,*
18088,1****,*
68516,6****,*
43396,4****,*
71470,7****,*
58082,5****,*
61231,6****,*
70548,7****,*
20011,2****,*
74287,7****,*
46207,4****,*
72681,7****,*
57343,5****,*
36425,3****,*
57721,5****,*
70788,7****,*
25970,2****,*
34645,3****,*
38389,3****,*
22872,2****,*
49439,4****,*
54889,5****,*
48462,4****,*
11707,1****,*
13399,1****,*
51944,5****,*
10958,1****,*
33860,3****,*
76377,7****,*
22811,2****,*
18178,1****,*
30327,3****,*
15478,1****,*
68292,6****,*
77186,7****,*
21534,2****,*
44392,4****,*
58383,5****,*
56209,5****,*
74953,7****,*
54866,5****,*
75666,7****,*
38801,3****,*
74797,7****,*
61598,6****,*
78777,7****,*
34607,3****,*
73284,7****,*
49958,4****,*
36332,3****,*
77086,7****,*
36980,3****,*
26946,2****,*
29015,2****,*
46548,4****,*
59881,5****,*
78362,7****,*
13915,1****,*
21495,2****,*
57037,5****,*
49301,4****,*
40672,4****,*
48794,4****,*
70769,7****,*
63523,6****,*
29668,2****,*
65998,6****,*
52318,5****,*
10915,1****,*
40734,4****,*
43709,4****,*
16993,1****,*
66441,6****,*
49400,4****,*
53139,5****,*
13374,1****,*
19700,1****,*
25112,2****,*
14687,1****,*
55011,5****,*
76944,7****,*
63859,6****,*
73893,7****,*
23486,2****,*
22891,2****,*
37424,3****,*
63374,6****,*
25063,2****,*
77104,7****,*
11096,1****,*
42982,4****,*
22914,2****,*
35582,3****,*
48754,4****,*
64427,6****,*
34186,3****,*
19951,1****,*
16749,1****,*
28400,2****,*
55782,5****,*
62781,6****,*
24339,2****,*
71123,7****,*
21104,2****,*
71952,7****,*
39262,3****,*
62792,6****,*
40069,4****,*
18562,1****,*
45092,4****,*
18045,1****,*
65863,6****,*
39259,3****,*
52525,5****,*
33340,3****,*
60495,6****,*
43095,4****,*
33575,3****,*
10349,1****,*
14502,1****,*
36185,3****,*
31262,3****,*
54974,5****,*
61502,6****,*
63608,6****,*
62411,6****,*
70270,7****,*
73770,7****,*
55376,5****,*
14246,1****,*
41230,4****,*
63601,6****,*
51640,5****,*
40303,4****,*
47377,4****,*
49248,4****,*
43836,4****,*
59334,5****,*
58652,5****,*
39596,3****,*
31185,3****,*
65567,6****,*
40304,4****,*
53313,5****,*
77392,7****,*
43901,4****,*
55006,5****,*
54942,5****,*
37925,3****,*
72464,7****,*
30121,3****,*
24199,2****,*
57260,5****,*
34279,3****,*
30332,3****,*
39964,3****,*
36949,3****,*
32167,3****,*
79776,7****,*
18035,1****,*
33262,3****,*
23477,2****,*
33749,3****,*
65180,6****,*
32623,3****,*
72251,7****,*
67361,6****,*
20045,2****,*
21171,2****,*
24941,2****,*
36077,3****,*
46949,4****,*
42178,4****,*
49414,4****,*
39470,3****,*
12021,1****,*
45442,4****,*
19362,1****,*
11712,1****,*
52853,5****,*
33661,3****,*
53958,5****,*
51070,5****,*
23606,2****,*
17322,1****,*
24549,2****,*
23917,2****,*
13582,1****,*
67294,6****,*
72116,7****,*
31623,3****,*
46662,4****,*
44194,4****,*
74920,7****,*
27302,2****,*
48032,4****,*
12815,1****,*
29749,2****,*
69958,6****,*
26394,2****,*
11513,1****,*
67522,6****,*
41218,4****,*
65311,6****,*
40161,4****,*
75568,7****,*
63340,6****,*
39680,3****,*
27310,2****,*
50135,5****,*
55498,5****,*
45354,4****,*
23032,2****,*
57655,5****,*
28934,2****,*
60935,6****,*
66248,6****,*
13644,1****,*
11546,1****,*
47233,4****,*
27356,2****,*
31394,3****,*
62640,6****,*
77826,7****,*
71620,7****,*
28790,2****,*
55760,5****,*
68063,6****,*
47593,4****,*
41048,4****,*
78006,7****,*
39250,3****,*
16093,1****,*
70048,7****,*
19073,1****,*
54143,5****,*
18500,1****,*
53953,5****,*
65811,6****,*
64882,6****,*
28979,2****,*
65338,6****,*
38485,3****,*
18122,1****,*
10129,1****,*
16779,1****,*
70598,7****,*
57062,5****,*
67030,6****,*
60417,6****,*
39667,3****,*
37951,3****,*
59932,5****,*
31111,3****,*
11156,1****,*
59344,5****,*
10755,1****,*
34758,3****,*
18978,1****,*
19790,1****,*
11494,1****,*
27248,2****,*
25590,2****,*
34498,3****,*
24746,2****,*
21393,2****,*
79249,7****,*
61903,6****,*
47286,4****,*
75424,7****,*
63212,6****,*
17941,1****,*
60982,6****,*
69719,6****,*
18549,1****,*
20794,2****,*
45437,4****,*
37643,3****,*
24348,2****,*
40668,4****,*
78149,7****,*
14818,1****,*
46317,4****,*
57170,5****,*
39955,3****,*
73568,7****,*
58055,5****,*
35868,3****,*
14465,1****,*
28033,2****,*
74379,7****,*
22255,2****,*
15174,1****,*
25025,2****,*
28271,2****,*
42876,4****,*
18047,1****,*
15442,1****,*
18341,1****,*
11991,1****,*
71659,7****,*
47112,4****,*
20135,2****,*
61252,6****,*
12275,1****,*
54105,5****,*
53680,5****,*
59901,5****,*
59858,5****,*
76864,7****,*
77682,7****,*
63425,6****,*
72468,7****,*
26853,2****,*
55404,5****,*
23384,2****,*
32941,3****,*
63837,6****,*
72129,7****,*
71302,7****,*
20131,2****,*
26449,2****,*
74158,7****,*
79162,7****,*
54029,5****,*
22967,2****,*
57310,5****,*
18531,1****,*
55525,5****,*
74063,7****,*
10157,1****,*
61492,6****,*
60072,6****,*
13223,1****,*
49041,4****,*
42553,4****,*
39028,3****,*
44945,4****,*
63769,6****,*
24863,2****,*
71927,7****,*
26967,2****,*
47791,4****,*
34344,3****,*
22325,2****,*
36222,3****,*
53497,5****,*
16794,1****,*
60712,6****,*
40696,4****,*
72862,7****,*
30290,3****,*
50516,5****,*
33388,3****,*
28104,2****,*
59782,5****,*
67950,6****,*
75716,7****,*
17066,1****,*
51229,5****,*
24888,2****,*
67362,6****,*
12187,1****,*
74203,7****,*
54421,5****,*
37451,3****,*
67486,6****,*
62900,6****,*
71567,7****,*
39798,3****,*
11881,1****,*
46955,4****,*
20150,2****,*
58172,5****,*
17387,1****,*
70563,7****,*
34426,3****,*
36009,3****,*
29781,2****,*
37791,3****,*
56713,5****,*
71307,7****,*
49007,4****,*
20249,2****,*
15093,1****,*
65741,6****,*
77703,7****,*
74919,7****,*
75563,7****,*
31838,3****,*
14948,1****,*
31088,3****,*
40942,4****,*
51281,5****,*
68001,6****,*
79693,7****,*
42120,4****,*
43297,4****,*
24209,2****,*
52774,5****,*
53081,5****,*
46938,4****,*
28828,2****,*
70454,7****,*
48952,4****,*
53843,5****,*
11805,1****,*
57387,5****,*
15132,1****,*
62628,6****,*
42459,4****,*
45463,4****,*
30424,3****,*
18072,1****,*
64262,6****,*
57238,5****,*
17377,1****,*
16148,1****,*
70313,7****,*
17476,1****,*
14266,1****,*
13551,1****,*
19227,1****,*
68489,6****,*
17275,1****,*
14981,1****,*
77864,7****,*
43800,4****,*
26513,2****,*
53270,5****,*
37702,3****,*
27222,2****,*
53854,5****,*
60890,6****,*
65732,6****,*
47599,4****,*
66418,6****,*
46935,4****,*
23459,2****,*
71244,7****,*
53001,5****,*
64095,6****,*
11495,1****,*
51159,5****,*
36382,3****,*
47149,4****,*
28862,2****,*
53315,5****,*
32804,3****,*
51712,5****,*
43706,4****,*
23860,2****,*
35877,3****,*
36633,3****,*
34869,3****,*
56498,5****,*
57592,5****,*
34586,3****,*
73449,7****,*
59403,5****,*
58558,5****,*
57882,5****,*
18741,1****,*
54230,5****,*
57347,5****,*
60449,6****,*
27680,2****,*
41910,4****,*
24084,2****,*
78981,7****,*
14910,1****,*
20388,2****,*
56066,5****,*
31693,3****,*
29546,2****,*
61354,6****,*
54827,5****,*
49171,4****,*
45568,4****,*
55220,5****,*
35060,3****,*
67060,6****,*
26948,2****,*
58793,5****,*
29966,2****,*
19065,1****,*
25654,2****,*
37472,3****,*
36153,3****,*
76715,7****,*
57606,5****,*
11048,1****,*
72814,7****,*
73174,7****,*
17135,1****,*
69963,6****,*
36290,3****,*
43168,4****,*
33606,3****,*
35032,3****,*
27914,2****,*
15529,1****,*
30730,3****,*
74950,7****,*
37108,3****,*
29364,2****,*
56704,5****,*
18801,1****,*
36133,3****,*
24346,2****,*
33286,3****,*
62318,6****,*
68029,6****,*
72952,7****,*
17733,1****,*
63428,6****,*
45228,4****,*
57737,5****,*
51508,5****,*
62468,6****,*
60819,6****,*
28401,2****,*
70342,7****,*
42524,4****,*
25641,2****,*
17768,1****,*
68841,6****,*
67481,6****,*
16391,1****,*
42494,4****,*
13628,1****,*
59265,5****,*
70128,7****,*
12617,1****,*
47231,4****,*
60042,6****,*
23684,2****,*
11584,1****,*
28441,2****,*
21403,2****,*
13010,1****,*
33078,3****,*
17356,1****,*
43903,4****,*
73445,7****,*
10631,1****,*
42072,4****,*
56345,5****,*
65273,6****,*
30613,3****,*
15009,1****,*
45298,4****,*
36394,3****,*
53320,5****,*
46332,4****,*
16188,1****,*
76802,7****,*
78923,7****,*
52450,5****,*
19180,1****,*
49012,4****,*
42182,4****,*
53417,5****,*
27654,2****,*
28856,2****,*
34917,3****,*
27706,2****,*
75738,7****,*
45575,4****,*
18871,1****,*
27627,2****,*
30363,3****,*
29585,2****,*
26026,2****,*
69067,6****,*
24886,2****,*
33820,3****,*
46250,4****,*
79772,7****,*
48182,4****,*
31096,3****,*
55960,5****,*
78835,7****,*
44456,4****,*
51539,5****,*
11387,1****,*
41365,4****,*
37873,3****,*
57579,5****,*
41229,4****,*
69735,6****,*
49313,4****,*
60976,6****,*
28332,2****,*
57459,5****,*
66184,6****,*
60993,6****,*
44077,4****,*
34032,3****,*
70423,7****,*
22383,2****,*
49793,4****,*
17008,1****,*
67698,6****,*
26038,2****,*
47853,4****,*
69748,6****,*
51626,5****,*
52420,5****,*
22395,2****,*
53551,5****,*
26347,2****,*
77028,7****,*
60106,6****,*
44572,4****,*
50947,5****,*
58290,5****,*
32535,3****,*
64553,6****,*
74558,7****,*
22201,2****,*
65197,6****,*
74081,7****,*
61666,6****,*
29158,2****,*
56138,5****,*
14458,1****,*
73829,7****,*
41255,4****,*
51971,5****,*
10779,1****,*
40809,4****,*
74724,7****,*
17267,1****,*
62277,6****,*
44181,4****,*
10113,1****,*
73802,7****,*
24433,2****,*
55669,5****,*
57990,5****,*
67811,6****,*
75546,7****,*
49723,4****,*
60145,6****,*
19657,1****,*
42568,4****,*
58596,5****,*
10006,1****,*
67983,6****,*
41734,4****,*
62472,6****,*
23724,2****,*
75377,7****,*
15640,1****,*
78659,7****,*
34168,3****,*
71431,7****,*
23460,2****,*
31183,3****,*
28262,2****,*
70880,7****,*
76601,7****,*
30288,3****,*
64652,6****,*
72281,7****,*
62808,6****,*
40083,4****,*
32651,3****,*
67854,6****,*
30646,3****,*
19137,1****,*
15023,1****,*
68257,6****,*
